Plant;Material ID;Groeﬂenklasse;ABCXYZ;Calc_ABCXYZ
0550;KRN323925016MOE;;N/A;CCZ
2376;HW057609009010G;12;BZ;BCZ
0376;GST139708006;00;N/A;CCZ
2316;FB1191120012;;N/A;CCZ
0305;LTG1143036HD05;;N/A;CCZ
3100;HC0039050050020;10;AX;AAY
2376;HW057607007050G;99;BY;BBZ
0376;MPF35360;;N/A;CCZ
0860;SS3550060M6B;11;AY;AAZ
0713;HC0547120120100;12;N/A;CCZ
0490;S508L00090A02;;N/A;CCZ
0701;WSP4571050080;;CZ;CCZ
0860;FB057013006002;;BX;AAY
0853;SS70M0050CB;79;AY;BAZ
0377;DW17100300355;;N/A;CCZ
0490;SPA38003815B;39;N/A;CCZ
0490;SD4200040BBPK;49;N/A;CCZ
0613;S400H030020Q;10;BY;BBY
0470;RTPPH02001905;;CZ;CCZ
0400;ST0550340200GVH;;N/A;CCZ
0441;FZBPB252316500;00;CZ;CCZ
0377;HC0547120120071;59;N/A;CCZ
0520;KRA46779116;;N/A;CCZ
3100;HW057615010063G;99;BZ;BAZ
0441;FZBPM804028500;00;CZ;CCZ
0376;HC0149060040040;11;N/A;CCZ
0305;HW057620015010G;14;N/A;CCZ
0305;HC0039035035015;04;N/A;CCZ
0487;KRN152405616MOE;;N/A;CCZ
0490;SDD11004512BPK;40;N/A;CCZ
0641;HW0576100050063;06;N/A;CCZ
0400;FB0122125015B;00;N/A;CCZ
0305;HW860314007050G;13;N/A;CCZ
3100;SX4500120Q;15;CZ;CCZ
0853;SS2350050M4B;95;AZ;CBZ
0480;SS35M0100BBPK;30;AY;ABZ
0377;DW39400222355;;N/A;CCZ
0860;KRN244525013CRE;;N/A;CCZ
0625;KRN508065016MOE;;N/A;CCZ
0853;WFB00380300004;14;AY;AAY
0641;HC0547100100040;05;N/A;CCZ
0853;SB7225070001;;CZ;AAZ
2316;UPUCS0302020;06;N/A;CCZ
0376;GR00350200WBSE2;;N/A;CCZ
0853;KRN031805010CRE;;N/A;CCZ
0490;SS235010015B;10;CZ;CCZ
2316;HC0149130052030;08;N/A;CCZ
0631;SS70M0030BB;94;AZ;CCZ
0490;SS235003020BPK;59;CZ;CCZ
2316;RT44040120010T3;;N/A;CCZ
0631;KRN114304013CR1;;N/A;CCZ
3100;SX4000400Q;40;CZ;CBZ
0377;HC0149300100050;99;N/A;CCZ
0490;SS35M003015BPKK;50;BZ;CCZ
0625;S400H075020Q;30;N/A;CCZ
0305;BEIN7035;;N/A;CCZ
0305;HC0138180080030;12;N/A;CCZ
0490;HC0039300150060;14;N/A;CCZ
0305;GST168305006;12;N/A;CCZ
0400;WNPPR0252F;;N/A;CCZ
2376;KRN010202613CRE;;N/A;CCZ
0581;KRN108014213CRE;;N/A;CCZ
0376;HC0547200120060;11;N/A;CCZ
2316;HC054710006005F;99;N/A;CCZ
0490;CODC011501250;;AX;CCZ
0400;TEWCS139040;;CZ;CCZ
2316;BTPA456000401;;N/A;CCZ
0490;SS46M012015B;12;CZ;CCZ
2760;HB4571014001;;BZ;BBZ
0162;RB446206000B;;N/A;CCZ
0305;HC0547300050050;08;N/A;CCZ
0305;HW0576160090100;00;N/A;CCZ
0445;KRN051010016MOE;;N/A;CCZ
0625;KRN010201616MOE;;N/A;CCZ
0641;HW0576100100040;04;N/A;CCZ
0860;SS35M0040CBPK;19;AY;AAY
0305;HW057611011063G;08;N/A;CCZ
0376;HW0039050030029;09;N/A;CCZ
0860;SS35M0050BBPK;00;AZ;AAZ
2316;HC0149120060060;05;N/A;CCZ
0490;GST060302906;08;CZ;CCZ
0376;EN03500020071;;N/A;CCZ
0441;FZBPB251463800E;40;CZ;CCZ
0625;KRN088911013CRE;;N/A;CCZ
0162;RB541545000001;;N/A;CCZ
0490;SS35M003015BPKK;80;BZ;CCZ
0305;UNMIB04021F;;N/A;CCZ
3100;HC0547160080040;06;AY;AAY
0445;KRN133010013CRE;;N/A;CCZ
0631;KRN070006316MOE;;N/A;CCZ
0460;CAPVCU0401G;;CZ;CCZ
0620;HC0149120120080;12;CZ;CCZ
0411;SP6060TSRH30618;;AZ;ABZ
2641;HW057612006012G;07;AZ;BAZ
0162;RB575211000;;N/A;CCZ
0305;HC0149300300080;09;N/A;CCZ
0305;HC0547260180100;12;N/A;CCZ
0305;HC014904002020P;11;N/A;CCZ
0672;FTRCS00650162;;N/A;CCZ
0613;SS3550150M6B;12;CZ;CBZ
0621;KRN021305613CRE;;N/A;CCZ
0163;S500500200M054;;CZ;CCZ
0828;FBLS2350200006;;CZ;CCZ
3100;SS69Q1200Q;92;CZ;CCZ
3100;SS35M0060M4BPK;97;BZ;CCZ
0376;LTN3239100360U;;N/A;CCZ
2641;HW057620020010G;10;AZ;ACZ
0162;TP4301120120130;;N/A;CCZ
0162;BEW4307042426N;;N/A;CCZ
0480;HPL0180015NGV;;CZ;CCZ
0305;STPGEST01528B;;N/A;CCZ
0162;RB412205500RSH;;N/A;CCZ
0376;HW0039250150160;11;N/A;CCZ
3100;HC0039080060040;04;CY;CCY
0162;ST4571070007001;;N/A;CCZ
0550;HC0149200100080;11;N/A;CCZ
0377;PR941000020CR05;;N/A;CCZ
0830;ACCSS06315;;BZ;AAZ
0305;HW057607007050G;13;N/A;CCZ
0490;G0RS004A0010HH;;N/A;CCZ
0162;REW316L0650404E;;N/A;CCZ
0377;HC0149090050030;06;N/A;CCZ
0305;HC0547140100060;09;N/A;CCZ
0377;HW0039140080080;08;N/A;CCZ
0701;KRN127028013CRE;;N/A;CCZ
0677;KRN273040013CRE;;N/A;CCZ
2316;HC0149080080060;04;N/A;CCZ
0550;SS3550120CB;29;CZ;CCZ
0377;HW0576120080063;11;N/A;CCZ
0490;HC0149060020030;06;N/A;CCZ
0163;S575401500J;;CZ;CBZ
0162;RT4301028001506;;N/A;CCZ
0490;HC0038120120040;09;CZ;CCZ
0490;AE003803003;12;CZ;AAZ
0490;SS35M008012BPK;96;CZ;CCZ
0305;HW057610010063G;99;N/A;CCZ
0305;HW0576260140100;09;N/A;CCZ
0830;KRN042407113CRE;;N/A;CCZ
2316;HC0039100050020;99;N/A;CCZ
0305;HW0576180180142;59;N/A;CCZ
0376;HC0149070040030;04;N/A;CCZ
0305;GST2730063B;06;N/A;CCZ
0830;SS2350300Q;94;CZ;BBZ
0305;HC0547220080050;15;N/A;CCZ
3100;SX4000300Q;11;BZ;BCZ
0641;HC0149160090050;07;N/A;CCZ
0860;SS2350150CB;10;AY;AAY
2760;HL440418001250;;CZ;BCZ
0490;SS235005020B;40;CZ;CCZ
0713;HW0576260180100;05;N/A;CCZ
0490;SS235005015BLCG;11;N/A;CCZ
0828;BLV44080252;;CZ;CCZ
3100;SS2350040M6B;94;AY;AAZ
0620;FLJPVCU0320251G;;N/A;CCZ
2316;HC0149180080050;06;N/A;CCZ
0305;KRN114305623C1E;;N/A;CCZ
0480;SS2350030BB;79;BZ;ABZ
0713;RB20070270PE;;CZ;CCZ
0410;KRN133025013CRE;;N/A;CCZ
0376;HW0576450250125;14;N/A;CCZ
0460;KRN419065016MOE;;N/A;CCZ
0305;SRG025402130020;08;N/A;CCZ
0520;KRA35562383P22;;N/A;CCZ
0410;KRN355614216MOE;;N/A;CCZ
0677;KRN021302313CRE;;N/A;CCZ
2316;HC0039150050060;14;N/A;CCZ
0613;SS235025025Q;60;AY;AAY
0305;KRN559014213CRE;;N/A;CCZ
0490;SD3550080BBPK;90;N/A;CCZ
0305;HW0576350150063;13;N/A;CCZ
0305;HW0576090090088;15;N/A;CCZ
0377;SRG025408250026;12;N/A;CCZ
0305;HW0576180100063;00;N/A;CCZ
2641;HW057616016010G;12;AZ;BAZ
0305;HC0547180120100;06;N/A;CCZ
0490;SDD110060CBPKC;11;BY;BBY
0377;HC01491201203GV;59;N/A;CCZ
0305;HC0149070070060;10;N/A;CCZ
0480;SS2350080ABPK;95;AY;ABY
0162;ST4301040004010;;N/A;CCZ
0840;KRN610017513CRE;;N/A;CCZ
2376;KRN298514213CRE;;N/A;CCZ
0376;GR00351000WGSE1;;N/A;CCZ
0830;QC1527302191G;;N/A;CCZ
0625;XL2383240101S;;N/A;CCZ
0490;SS50M0040BBPK;99;AX;BAX
0613;SS35M0100CB;50;AX;AAX
3100;SS2350100M6B;95;AY;BBZ
0377;HW0576100050045;13;N/A;CCZ
0305;HC05471200805BL;08;N/A;CCZ
0552;SS35M0050CB;19;AX;ABY
0828;SB400015020Q;39;N/A;CCZ
0490;SS235008012BLC;20;N/A;CCZ
2377;KRN057008016MOE;;N/A;CCZ
0305;HW8953080080071;08;N/A;CCZ
0162;FB4404020015;;N/A;CCZ
2316;RB073702800B;;N/A;CCZ
2316;GST2191032;12;N/A;CCZ
3100;HC0039080020020;99;BY;BCZ
0490;SS70M006015BPK;39;CZ;CCZ
3100;HC0039100100030;06;AY;AAY
0305;HW0576350350142;05;N/A;CCZ
0713;WIPPHKS030GR;;N/A;CCZ
0162;RT4541088902603;;N/A;CCZ
0701;REPVCL0180110;;N/A;CCZ
0641;HW0576090090056;14;N/A;CCZ
0412;S400H040025Q;59;N/A;CCZ
0377;HW0039200100100;07;N/A;CCZ
0490;SS235005010BLCG;97;N/A;CCZ
0490;SS50M004015BPK;60;CZ;CCZ
0631;KRN457065013CRE;;N/A;CCZ
0162;RB713900850B;;N/A;CCZ
0305;SRG057650800100;12;N/A;CCZ
0305;HC0149120060080;00;N/A;CCZ
0713;ST0300300200BK;;N/A;CCZ
0490;SS35M015012BPK;14;CZ;CCZ
2316;HC0038100080050;13;N/A;CCZ
0713;HC0149140080050;15;N/A;CCZ
0441;FZBPP354357500Q;99;AZ;CCZ
2641;KRN063508813CRE;;N/A;CCZ
0376;HC0149250250080;99;N/A;CCZ
0480;KRN139732016MOE;;N/A;CCZ
0490;SS42M006012BPK;90;CZ;CCZ
0376;HW0576040040071;11;N/A;CCZ
0550;KRN076105616MOE;;N/A;CCZ
2316;HC0149200040040;99;N/A;CCZ
0305;HC0149060060040;08;N/A;CCZ
0520;KRN610085013CRE;;N/A;CCZ
0441;FZBZV7158PALI;;CZ;CCZ
0490;SS235080010Q;49;N/A;CCZ
0830;FB0122100012B;06;CZ;CCZ
0520;RB050304500B;;CZ;CCZ
0853;RB119124000;;CZ;CCZ
0840;KRN159008813CRE;;N/A;CCZ
0490;HC0547180100040;05;CZ;CCZ
0305;SOSAPR0151;;N/A;CCZ
2316;SH090090040460;12;N/A;CCZ
0412;SS96Q012020Q;93;N/A;CCZ
0853;SS35C0100CB;20;AX;AAY
0860;SDD110080CBPK;15;AY;BBY
0305;GST0761026;99;CZ;CCZ
2641;HW057635035012G;09;CZ;CBZ
0305;HW057616016050G;10;N/A;CCZ
0490;SS70M004012BPK;96;CZ;CCZ
0490;SQ442B;30;N/A;CCZ
0625;KRN152430016MOE;;N/A;CCZ
0162;FB606006030PE;;CZ;CCZ
0828;GRIPM0603W4N;;CZ;CCZ
0550;HC0149120120050;14;CZ;CCZ
0377;HC0149200120063;00;N/A;CCZ
2316;WRGCS168045;;N/A;CCZ
2760;ST43011000050;;AY;AAZ
0480;SS2350030BB;93;BZ;ABZ
3100;AU0570120080080;07;CZ;CCZ
0162;RB440401400BS;;N/A;CCZ
0860;WF0038300012;;CZ;BBZ
0377;HW0039150150063;12;N/A;CCZ
0828;SRG07610026BLPR;00;N/A;CCZ
0853;SS70M0120CB;11;AY;AAZ
2760;FB4301200010;;BY;ABY
0305;GST193712501;12;N/A;CCZ
2316;HC0547080050050;15;CZ;CCZ
0305;HC0547100050060;13;N/A;CCZ
0701;KRN127008816MOE;;N/A;CCZ
0631;KRN177808013CRE;;N/A;CCZ
0305;HC0149090090050;14;N/A;CCZ
2641;HW057622022063G;13;AZ;CCZ
0470;KRN193722213CRE;;N/A;CCZ
0490;SRG025405700026;12;CZ;CCZ
0830;S575401500M;;N/A;CCZ
2376;DW12700250355;;AY;AAY
0620;HC0149080040050;14;CZ;CCZ
0550;KRN193755013CRE;;N/A;CCZ
0376;SRG025408890063;12;N/A;CCZ
0490;SDD12004015BPK;79;CZ;CCZ
0305;BEW254040640885;;N/A;CCZ
0490;HC0547250250080;05;CZ;CCZ
0490;COS35M00601000P;96;N/A;CCZ
2316;FB0569090030B;03;N/A;CCZ
0305;HC0547200100040;59;N/A;CCZ
2316;SH46289442;00;N/A;CCZ
0480;SS2350120BBPK;95;BZ;CCZ
0480;SS35M0025CBPK;95;CZ;CCZ
0701;CAW457102620;;N/A;CCZ
0490;SS26N0050B;29;N/A;CCZ
0490;FB4301060030;;CZ;CCZ
0620;KRN152425013CRE;;N/A;CCZ
0305;FSOP25002191101;;N/A;CCZ
2316;HC0149060025020;12;N/A;CCZ
0490;GST042404005;00;N/A;CCZ
0490;ST0500300200BRS;06;N/A;CCZ
0828;ADPVCU03202516G;;N/A;CCZ
0830;FTRP250020401;;DZ;CCZ
0305;C0_RITAG;;N/A;CCZ
0305;HC0149090090050;08;N/A;CCZ
2316;SH1400700713551;99;N/A;CCZ
0376;EN0445003004105;;N/A;CCZ
0853;SS35M0150CB;97;AY;AAY
0411;FWNS23512506;;CZ;CBZ
0625;SS355010015B;93;CZ;CCZ
2376;HW057610005080G;59;AZ;BBZ
0410;KRN101604516MO1;;N/A;CCZ
0376;KRA35561905GRB;;N/A;CCZ
0377;KRA21912062P11;;N/A;CCZ
2316;RB722703600B;;N/A;CCZ
0162;RT200705005;;CZ;CCZ
0830;S400H004025Q;24;CZ;CCZ
0377;REW45711390604X;;N/A;CCZ
0441;FZBPP417877500;99;AZ;CCZ
0305;MPF81313FPM;;N/A;CCZ
0490;GST2191063;08;CZ;CCZ
0162;ST43011200040;;CZ;CCZ
0631;KRN048308816MOE;;N/A;CCZ
0305;BETBBK0507;;N/A;CCZ
0713;ADPPH03202513G;;N/A;CCZ
2316;HB722503000;;N/A;CCZ
0305;GST2191100P;12;N/A;CCZ
0840;KRN355622213CRE;;N/A;CCZ
0377;HC0149200080060;12;N/A;CCZ
0377;HC0547110110060;12;N/A;CCZ
0631;STBL012015B;00;BZ;BAZ
0470;KRN368008013CRE;;N/A;CCZ
0305;HW0576400400160;10;N/A;CCZ
0853;KRN559045013CRE;;N/A;CCZ
0377;HW0039300300080;10;N/A;CCZ
0162;SO44010081;;N/A;CCZ
2316;HC0547200150125;09;N/A;CCZ
0441;FZBPB254118300;40;DZ;CCZ
0305;GVFIKO05010I;;N/A;CCZ
0377;EN05700025041;;N/A;CCZ
0400;UNSFB05021;;N/A;CCZ
0376;HW0039150100080;10;N/A;CCZ
0613;SDD110080CBPK;14;BZ;BCZ
3100;HC0547070070040;09;AY;AAY
0853;SS35M0100CBPK;12;AY;AAY
0316;KRN193714213CRE;;N/A;CCZ
0582;XDLS406070;;N/A;CCZ
0641;HC0547200100080;04;N/A;CCZ
0305;BFVEB1106516H1;;N/A;CCZ
0377;HC0547090050040;10;N/A;CCZ
0613;S400H025025Q;19;CZ;CCZ
0410;COS23501501250;12;CZ;CCZ
0641;HC0547080080040;59;N/A;CCZ
0701;FB0503150030;;N/A;CCZ
0162;TEW430732320V;;N/A;CCZ
0377;HW0576160160125;07;N/A;CCZ
0490;SCUT10040M4BPK;49;CZ;CCZ
2316;EN0220005007105;;N/A;CCZ
0490;SCUT10050CBPK;99;CZ;CCZ
0490;SS42M0040BBPK;80;AY;CCZ
2760;RB60230800PE;;BY;AAZ
0305;HC0547110070050;59;N/A;CCZ
0490;SS235025015Q;91;CZ;CCZ
0490;SS35M0040ABPK;19;AX;BBY
0641;HC0547140140050;06;N/A;CCZ
0582;XHDM0008691;;BZ;CCZ
2760;S440400200A;;AZ;BCZ
2316;HC0038120100030;05;N/A;CCZ
0377;GST139704505;06;N/A;CCZ
0305;HC0547250150040;15;N/A;CCZ
0853;SDD110060BBPK;25;AZ;CBZ
0490;HC0039025025020;99;DZ;BAZ
2316;HC0547180180050;99;N/A;CCZ
0640;SS46M006020B;24;N/A;CCZ
0613;IB05770330IPEM;21;CZ;CBZ
0162;EN16830109741A2;;N/A;CCZ
0518;RB008A0450SH;;CZ;CCZ
2376;HPL0150020EN;;BY;ABZ
0518;EN01500020071;;CZ;CCZ
0490;SS2350120ABPK;39;BY;CBY
2316;SRG025440640056;08;N/A;CCZ
0842;KRN057005613CRE;;N/A;CCZ
0305;GR00350650WBSE4;;N/A;CCZ
0490;GST1143045;08;CZ;CCZ
0376;EN02500050071;;N/A;CCZ
0490;RB658206000001;;N/A;CCZ
0376;HC0149160080080;12;N/A;CCZ
0830;TEPVCU075901G;;CZ;CCZ
0701;WFB05700160001;20;CZ;CCZ
0305;HW057614007071G;15;N/A;CCZ
0470;KRN177808013CRE;;N/A;CCZ
0620;SOPE1E180G1;;CZ;CCZ
0830;ACCSS05818;;CZ;BCZ
0830;SS355010030Q;92;CZ;CCZ
0305;HW057608004032G;05;N/A;CCZ
0376;ZRN0630125H8;;N/A;CCZ
0701;RB050330000;;CZ;CCZ
2316;FWNCS008891001;;N/A;CCZ
0305;HW0576180080050;13;N/A;CCZ
0162;REW43071290702W;;N/A;CCZ
0490;SS35M010010B;92;CZ;CCZ
0376;HC0149300300080;04;N/A;CCZ
0853;SS2350100M4B;89;AZ;CBZ
0305;HC0038120120040;04;N/A;CCZ
0376;HW0576180100088;13;N/A;CCZ
0376;DW0603004035501;;N/A;CCZ
0490;SS2350200BBPK;94;BZ;CCZ
0377;GST0483029;99;CZ;CCZ
0305;GST133005005;00;N/A;CCZ
2316;GST508009505;08;N/A;CCZ
0490;SPA38004513B;14;N/A;CCZ
0550;U05770160UNPM;19;AX;BBX
0701;UNAPVCC0322563G;;CZ;CCZ
2316;TEW430727330B;;N/A;CCZ
0581;KRN152425013CRE;;N/A;CCZ
0490;SS355005015B;40;CZ;CCZ
0162;BEW45711590303;;N/A;CCZ
0305;GST273005004;08;N/A;CCZ
0853;SCUT10150CB;39;AZ;BBZ
0641;HW0576100060071;99;N/A;CCZ
0305;GST1524040P;12;N/A;CCZ
2641;KRN042407113CRE;;N/A;CCZ
0613;SCORB012015B;49;CY;CCZ
2316;HC0547080040050;13;N/A;CCZ
0377;HW0576250150125;14;N/A;CCZ
0305;HW057609009056G;13;N/A;CCZ
0400;FLJCS00761101;;N/A;CCZ
0305;HC0039080060020;11;N/A;CCZ
0305;HW057620020080G;00;N/A;CCZ
0445;S400H004020Q;93;N/A;CCZ
0305;HW057645025014W;12;N/A;CCZ
0305;SRG025407000071;06;N/A;CCZ
3100;SS235006025Q;30;BZ;CCZ
2376;HW057614007088G;14;CZ;CCZ
0377;SRG025461000088;00;N/A;CCZ
0613;SS2350030CBPK;11;AX;AAY
0377;GST219106306;00;N/A;CCZ
0377;HW0039160090045;05;N/A;CCZ
0377;FBLS2350020016;;N/A;CCZ
0305;HC0039110110080;09;N/A;CCZ
0376;CDI003700269;;N/A;CCZ
0376;HW0039050030063;99;N/A;CCZ
0305;HC0149045045020;99;N/A;CCZ
0162;RB430100700B;;N/A;CCZ
0305;HC05470400404BL;05;N/A;CCZ
0376;SH160090142355;08;N/A;CCZ
0400;FB0122060050B;03;CZ;CCZ
2316;PRG03080340200C;;N/A;CCZ
2316;HW0576180100071;15;CZ;CCZ
0830;FBL457101000106;;CZ;CCZ
0490;SCUT10120AB;10;N/A;CCZ
0162;RBPVC075BK01;25;N/A;CCZ
0305;HC0547300100050;12;N/A;CCZ
0305;DW1080008035502;;N/A;CCZ
0490;SS35M007015B;92;N/A;CCZ
2760;EN14130095306A;;BY;AAZ
0305;HW057606006040B;06;N/A;CCZ
0376;GST40033364;99;N/A;CCZ
0480;ST0200200200BR;;BZ;ABZ
0490;SDD110015CBPK;90;BZ;BBY
0376;HW0576260180142;12;N/A;CCZ
0490;SS3550080BBPK;60;CZ;CCZ
0550;KRN139710013CRE;;N/A;CCZ
0490;SS2350080C6B;12;N/A;CCZ
0672;KRN244508813CRE;;N/A;CCZ
0162;RBALE0120SR;;CZ;CCZ
0377;DW5590016035501;;N/A;CCZ
3100;SS2350050AB;79;BY;BBZ
2316;DW2670014235502;;N/A;CCZ
2316;HC0547140080063;08;N/A;CCZ
3100;HC0547120060050;08;AY;AAZ
2316;HC0149150150100;11;N/A;CCZ
0305;HW0576260140063;06;N/A;CCZ
0441;FZBPB252316500E;50;CZ;CCZ
3100;SS355060025Q;30;CZ;CCZ
2377;MCCR457101008L;;N/A;CCZ
0305;HW0039140140050;14;N/A;CCZ
0490;SS46M0060CBPK;80;BY;CCZ
3100;SS69Q0220Q;95;N/A;CCZ
0305;HC0547140070060;04;N/A;CCZ
0490;SS355005015BCPK;19;CZ;CCZ
0835;REPVCU0750501G;;CZ;CCZ
2641;HW057622012016G;09;N/A;CCZ
0305;DW02130023355;;N/A;CCZ
0305;HW0576155155132;12;N/A;CCZ
0305;MPF85309FKM;;N/A;CCZ
0631;KRN025004516MOE;;N/A;CCZ
0305;HW0039110060100;09;N/A;CCZ
0305;HW057625010012G;11;N/A;CCZ
2760;FB4541070020;;CZ;CCZ
0835;KRN159004516MOE;;N/A;CCZ
0613;SS2350150BBPK;29;AY;AAY
0305;HC0038040040030;10;N/A;CCZ
0830;ACCSS06899;;BZ;BBZ
0376;BEW305006030455;;N/A;CCZ
0162;RB402124000FT;;N/A;CCZ
0625;KRN159014213CRE;;N/A;CCZ
0641;HC0547250150080;59;N/A;CCZ
0376;SRG11430032BLPR;08;N/A;CCZ
0613;WFB05770220HEAM;13;BZ;AAZ
2316;REW43073061063W;;N/A;CCZ
0490;RB20070650D;;CZ;CCZ
0853;ST606010004004;;CZ;BAZ
0376;HW0576110110063;15;N/A;CCZ
0853;SS2350050CBPK;12;AY;AAY
0701;GSKEPDM00751;;N/A;CCZ
0713;AE457107007;;N/A;CCZ
0582;XHDM0007820;;N/A;CCZ
0672;ST0400200200GVH;;CZ;CCZ
0631;KRN610085016MOE;;N/A;CCZ
3100;HC0547200100080;00;AY;AAY
0376;HC0547050050030;12;N/A;CCZ
0377;HW0576260140100;12;N/A;CCZ
0701;RB050350000;;CZ;CCZ
2376;KRA27301270X421;;N/A;CCZ
0853;KRN033708016MOE;;N/A;CCZ
0490;SD2400040ABPK;14;N/A;CCZ
0613;U05770260UNPM;17;BY;AAY
0410;IB00380450001;11;CZ;CCZ
2641;KRN219111023C1E;;N/A;CCZ
0490;SS46M004015B;79;CZ;CCZ
0376;HW0576060060040;11;N/A;CCZ
0490;SS35C008015BPK;29;CZ;CCZ
0490;SS3550060B;39;N/A;CCZ
0518;S008A00250AS;;CZ;CCZ
0377;HW0576070040050;07;N/A;CCZ
0490;HC0149090090050;07;CZ;CCZ
0830;ACCSS06504;;CZ;CCZ
0480;HC0039050025030;10;CZ;CCZ
0490;SDD11012012BPK;97;DZ;CCZ
0490;HC0038020020020;09;N/A;CCZ
0490;SDD110025BBPK;49;BY;BBY
0631;BEW254013300401;;CZ;CCZ
0376;EN16830109762;;N/A;CCZ
0631;SS35M0080M4B;11;BZ;CCZ
0162;RB402103200;;N/A;CCZ
0701;ELPPH040901G;;CZ;CCZ
0376;EN0483004057105;;N/A;CCZ
0490;HC0149140080080;04;CZ;CCZ
0550;KRN152405616MOE;;N/A;CCZ
0701;FB7131090040001;;CZ;CCZ
0582;XHDM0005215;;CZ;CCZ
0830;PLU44360201;;CZ;CCZ
0490;SS46M008012BPK;11;CZ;CCZ
0441;FZBZD633230960;;CZ;CBZ
3100;HC0039070040040;05;BY;BBY
0376;HW0576090090036;13;N/A;CCZ
0713;TEPE1E063G4;;N/A;CCZ
0713;FB0122055020B;99;N/A;CCZ
0410;KRN063507116MOE;;N/A;CCZ
0305;HW860309009010G;10;N/A;CCZ
0305;FWNP25060040;;N/A;CCZ
2377;KRN219145013CRE;;N/A;CCZ
0490;SS46M0150BBPK;92;AX;BBY
0490;HC0039060050030;04;CZ;CCZ
2316;HW0576120120110;08;CZ;CCZ
0305;PRN0090005EC;;N/A;CCZ
0490;COS23500501000;99;N/A;CCZ
2316;HC0039150150050;14;N/A;CCZ
0305;GST048302601;12;N/A;CCZ
0853;ST0600300150BR;;CZ;CCZ
0490;SS235004015BPK;93;CZ;CCZ
0376;HW0576100060063;59;N/A;CCZ
0377;HW0576400300080;59;N/A;CCZ
2316;HPL0180010ENBL;;N/A;CCZ
0480;RB20071000PE;;BZ;AAZ
0376;SRG025415240032;99;N/A;CCZ
0713;FLJPPGF075G02;;CZ;CCZ
0162;RT4301040002003;;CZ;CCZ
0305;HC0149100080040;59;N/A;CCZ
0490;HC0149250250060;99;CZ;CCZ
2316;HC0149060020030;11;N/A;CCZ
0305;KRN267008013CRE;;N/A;CCZ
0377;PRN0280025N08;;N/A;CCZ
0377;KRN1143036D1;;CZ;CCZ
0490;HC0547120080063;11;CZ;CCZ
2316;DW1590006335502;;N/A;CCZ
0305;HC0038060060050;04;N/A;CCZ
0305;HC0038200120050;00;N/A;CCZ
0305;HWSG50260180160;04;N/A;CCZ
0620;HC0149060060060;09;CZ;CCZ
0376;HC0149120080030;05;N/A;CCZ
0377;HC0547140060080;00;N/A;CCZ
2316;RB234403500RSH;;N/A;CCZ
0830;REPVCU0500402G;;CZ;CCZ
0162;EN43750575;;N/A;CCZ
0625;RTPVCU07505605;;N/A;CCZ
0305;HW057620020012G;05;N/A;CCZ
0305;HW057650030010G;07;N/A;CCZ
0860;KRN323922213CRE;;N/A;CCZ
0613;SS2350080BBPK;92;AX;AAX
0853;SS35M0040M4BPK;19;CZ;CCZ
0305;HC0149150075050;13;N/A;CCZ
2376;KRN025005013CRE;;N/A;CCZ
0613;SS35M0080M4B;91;CZ;CCZ
0613;SDD110030CBPK;59;AY;AAY
0631;STBL004015B;24;CZ;CCZ
0441;FZBPB251597600;35;CZ;CCZ
0490;SS235007020B;11;N/A;CCZ
0162;RB575209500001;;N/A;CCZ
0376;HC0149040020020;11;N/A;CCZ
0410;SRG025404240023;99;CZ;CCZ
0490;SS42M005015B;15;CZ;CCZ
0162;PCL44041143C01;;N/A;CCZ
0305;HC0547500300200;12;N/A;CCZ
0162;RB454128000;;DZ;CCZ
2760;FB4404120020;;BY;BBZ
2316;HC0149260180060;59;N/A;CCZ
3100;HC0547040040050;12;CZ;CCZ
2316;UPR3546;12;N/A;CCZ
0377;HC0149140140080;09;N/A;CCZ
0701;NUTPVCU050C;;N/A;CCZ
0305;HC0547100100030;59;N/A;CCZ
0490;SS355006020B;90;CZ;CCZ
0305;SRG057621910100;12;N/A;CCZ
0400;REWCS13911410C;;N/A;CCZ
0305;HC003907003020V;06;N/A;CCZ
0860;FB0038060010;;AY;AAY
0490;SS35M0030C2BPKD;97;AY;ABY
3100;SP2650350Q;91;AY;AAZ
0377;HW0039100060045;09;N/A;CCZ
0305;KRN508022213CRE;;N/A;CCZ
0376;HW0576120080063;99;N/A;CCZ
0305;HW8953060040080;14;N/A;CCZ
0631;SS2350100CB;20;AX;AAY
2316;FBLS2350400010;;N/A;CCZ
0490;SS46M0150CB;20;N/A;CCZ
0853;SS3550100CB;20;AY;AAZ
0828;TERPVCU1100901G;;CZ;CCZ
0830;RB591925000001;;BZ;CCZ
0162;S707508000M;;CZ;CCZ
0376;HC0547160160100;15;N/A;CCZ
0400;REWPPH1251102G;;N/A;CCZ
0400;FB0122160030B;99;N/A;CCZ
0550;KRN508017513CRE;;N/A;CCZ
0305;HC0547150050063;04;N/A;CCZ
0490;SD420005012BPK;15;CZ;CCZ
0305;HC003903502020V;06;N/A;CCZ
0305;QC001RT0761R;;N/A;CCZ
2316;DW16830400355;;CZ;CCZ
0377;HW0039100100088;09;N/A;CCZ
0162;RB430102700B;;N/A;CCZ
0305;DW1778016035512;;N/A;CCZ
0162;RB411201000BESU;;N/A;CCZ
0582;XHDM0006997;;CZ;CCZ
0490;RB614N0750D;;CZ;CCZ
